CaseID,Activity,Duration,Timestamp,Duration Float,Time to conclusion,Passed Time,Step,Prefix
Case 3238,resolveticket,0 days 00:00:06,2010-03-16 08:51:06,0.0001,14.9585,42.8336,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 3238,closed,14 days 23:00:14,2010-03-31 07:51:20,14.9585,0.0,48.9641,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 10,assignseriousness,0 days 00:00:00,2010-02-10 08:50:20,0.0,51.9565,0.0,1,assignseriousness
Case 10,takeinchargeticket,36 days 23:56:46,2010-03-19 08:47:06,36.9978,14.9587,14.9586,2,"assignseriousness,takeinchargeticket"
Case 10,resolveticket,0 days 00:00:07,2010-03-19 08:47:13,0.0001,14.9586,14.9587,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 10,closed,14 days 23:00:25,2010-04-03 07:47:38,14.9586,0.0,51.9565,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 864,assignseriousness,0 days 00:00:00,2010-02-10 08:52:42,0.0,57.9346,0.0,1,assignseriousness
Case 864,takeinchargeticket,12 days 00:14:17,2010-02-22 09:06:59,12.0099,45.9247,29.9586,2,"assignseriousness,takeinchargeticket"
Case 864,wait,0 days 00:36:39,2010-02-22 09:43:38,0.0255,45.8992,29.9587,3,"assignseriousness,takeinchargeticket,wait"
Case 864,takeinchargeticket,15 days 22:34:17,2010-03-10 08:17:55,15.9405,29.9587,45.8992,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 864,resolveticket,0 days 00:00:05,2010-03-10 08:18:00,0.0001,29.9586,45.9247,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 864,closed,29 days 23:00:19,2010-04-09 07:18:19,29.9586,0.0,57.9346,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 4290,assignseriousness,0 days 00:00:00,2010-02-10 08:58:35,0.0,31.0015,0.0,1,assignseriousness
Case 4290,takeinchargeticket,13 days 06:00:24,2010-02-23 14:58:59,13.2503,17.7512,17.7396,2,"assignseriousness,takeinchargeticket"
Case 4290,resolveticket,0 days 00:16:41,2010-02-23 15:15:40,0.0116,17.7396,17.7512,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4290,closed,17 days 17:44:59,2010-03-13 09:00:39,17.7396,0.0,31.0015,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2817,assignseriousness,0 days 00:00:00,2010-02-10 09:15:34,0.0,46.1694,-0.0,1,assignseriousness
Case 2817,takeinchargeticket,5 days 07:04:31,2010-02-15 16:20:05,5.2948,40.8746,29.9586,2,"assignseriousness,takeinchargeticket"
Case 2817,resolveticket,10 days 21:59:02,2010-02-26 14:19:07,10.916,29.9586,40.8746,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2817,closed,29 days 23:00:24,2010-03-28 13:19:31,29.9586,-0.0,46.1694,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3168,assignseriousness,0 days 00:00:00,2010-02-10 09:16:26,0.0,49.9927,0.0,1,assignseriousness
Case 3168,takeinchargeticket,5 days 07:03:02,2010-02-15 16:19:28,5.2938,44.6989,14.9585,2,"assignseriousness,takeinchargeticket"
Case 3168,resolveticket,29 days 17:46:08,2010-03-17 10:05:36,29.7404,14.9585,44.6989,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3168,closed,14 days 23:00:15,2010-04-01 09:05:51,14.9585,0.0,49.9927,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 151,assignseriousness,0 days 00:00:00,2010-02-10 10:25:33,0.0,31.0034,0.0,1,assignseriousness
Case 151,takeinchargeticket,0 days 00:08:05,2010-02-10 10:33:38,0.0056,30.9978,30.9977,2,"assignseriousness,takeinchargeticket"
Case 151,resolveticket,0 days 00:00:11,2010-02-10 10:33:49,0.0001,30.9977,30.9978,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 151,closed,30 days 23:56:37,2010-03-13 10:30:26,30.9977,0.0,31.0034,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1652,assignseriousness,13 days 23:04:57,2010-02-10 12:15:48,13.9618,34.2127,0.0,1,assignseriousness
Case 1652,takeinchargeticket,0 days 00:04:46,2010-02-24 11:25:31,0.0033,34.2094,14.9586,2,"assignseriousness,takeinchargeticket"
Case 1652,resolveticket,19 days 06:01:06,2010-03-15 17:26:37,19.2508,14.9586,34.2094,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1652,closed,14 days 23:00:22,2010-03-30 16:26:59,14.9586,0.0,34.2127,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 166,assignseriousness,0 days 00:00:00,2010-02-11 08:48:50,0.0,44.0012,-0.0,1,assignseriousness
Case 166,takeinchargeticket,12 days 08:07:38,2010-02-23 16:56:28,12.3386,31.6626,31.6625,2,"assignseriousness,takeinchargeticket"
Case 166,resolveticket,0 days 00:00:08,2010-02-23 16:56:36,0.0001,31.6625,31.6626,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 166,closed,31 days 15:53:59,2010-03-27 08:50:35,31.6625,-0.0,44.0012,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2933,assignseriousness,0 days 00:00:00,2010-02-15 16:21:35,0.0,31.0061,0.0,1,assignseriousness
Case 2933,takeinchargeticket,2 days 21:30:45,2010-02-18 13:52:20,2.8964,28.1097,28.1096,2,"assignseriousness,takeinchargeticket"
Case 2933,resolveticket,0 days 00:00:10,2010-02-18 13:52:30,0.0001,28.1096,28.1097,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2933,closed,28 days 02:37:46,2010-03-18 16:30:16,28.1096,0.0,31.0061,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2635,assignseriousness,0 days 00:00:00,2010-02-16 10:57:56,0.0,31.0017,0.0,1,assignseriousness
Case 2635,takeinchargeticket,0 days 00:00:13,2010-02-16 10:58:09,0.0002,31.0015,31.0014,2,"assignseriousness,takeinchargeticket"
Case 2635,resolveticket,0 days 00:00:08,2010-02-16 10:58:17,0.0001,31.0014,31.0015,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2635,closed,31 days 00:01:59,2010-03-19 11:00:16,31.0014,0.0,31.0017,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 430,assignseriousness,0 days 00:00:00,2010-02-16 11:00:09,0.0,31.0076,0.0,1,assignseriousness
Case 430,takeinchargeticket,0 days 00:00:08,2010-02-16 11:00:17,0.0001,31.0075,31.0074,2,"assignseriousness,takeinchargeticket"
Case 430,resolveticket,0 days 00:00:10,2010-02-16 11:00:27,0.0001,31.0074,31.0075,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 430,closed,31 days 00:10:41,2010-03-19 11:11:08,31.0074,0.0,31.0076,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1352,assignseriousness,0 days 00:00:00,2010-02-17 15:36:36,0.0,31.0025,0.0,1,assignseriousness
Case 1352,takeinchargeticket,0 days 22:41:00,2010-02-18 14:17:36,0.9451,30.0574,30.0573,2,"assignseriousness,takeinchargeticket"
Case 1352,resolveticket,0 days 00:00:06,2010-02-18 14:17:42,0.0001,30.0573,30.0574,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1352,closed,30 days 01:22:35,2010-03-20 15:40:17,30.0573,0.0,31.0025,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2979,assignseriousness,0 days 00:00:00,2010-02-17 16:53:21,0.0,45.9635,-0.0,1,assignseriousness
Case 2979,takeinchargeticket,5 days 23:00:31,2010-02-23 15:53:52,5.9587,40.0048,40.0047,2,"assignseriousness,takeinchargeticket"
Case 2979,resolveticket,0 days 00:00:05,2010-02-23 15:53:57,0.0001,40.0047,40.0048,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2979,closed,40 days 00:06:44,2010-04-04 16:00:41,40.0047,-0.0,45.9635,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3332,assignseriousness,0 days 00:00:00,2010-02-19 08:41:28,0.0,33.0062,0.0,1,assignseriousness
Case 3332,takeinchargeticket,4 days 07:39:19,2010-02-23 16:20:47,4.319,28.6872,15.9346,2,"assignseriousness,takeinchargeticket"
Case 3332,resolveticket,12 days 18:03:48,2010-03-08 10:24:35,12.7526,15.9346,28.6872,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3332,closed,15 days 22:25:50,2010-03-24 08:50:25,15.9346,0.0,33.0062,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2664,assignseriousness,0 days 00:00:00,2010-02-19 09:26:26,0.0,33.0906,-0.0,1,assignseriousness
Case 2664,takeinchargeticket,18 days 02:10:09,2010-03-09 11:36:35,18.0904,15.0002,15.0001,2,"assignseriousness,takeinchargeticket"
Case 2664,resolveticket,0 days 00:00:07,2010-03-09 11:36:42,0.0001,15.0001,15.0002,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2664,closed,15 days 00:00:12,2010-03-24 11:36:54,15.0001,-0.0,33.0906,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1399,assignseriousness,0 days 00:00:00,2010-02-19 09:28:22,0.0,33.0016,-0.0,1,assignseriousness
Case 1399,takeinchargeticket,0 days 00:00:08,2010-02-19 09:28:30,0.0001,33.0015,33.0014,2,"assignseriousness,takeinchargeticket"
Case 1399,resolveticket,0 days 00:00:06,2010-02-19 09:28:36,0.0001,33.0014,33.0015,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1399,closed,33 days 00:02:01,2010-03-24 09:30:37,33.0014,-0.0,33.0016,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3571,assignseriousness,0 days 00:00:13,2010-02-19 09:30:34,0.0002,36.9652,0.0,1,assignseriousness
Case 3571,wait,0 days 00:08:02,2010-02-19 09:38:49,0.0056,36.9596,31.7468,2,"assignseriousness,wait"
Case 3571,takeinchargeticket,5 days 05:06:04,2010-02-24 14:44:53,5.2125,31.7471,31.7471,3,"assignseriousness,wait,takeinchargeticket"
Case 3571,resolveticket,0 days 00:00:30,2010-02-24 14:45:23,0.0003,31.7468,36.9596,4,"assignseriousness,wait,takeinchargeticket,resolveticket"
Case 3571,closed,31 days 17:55:21,2010-03-28 08:40:44,31.7468,0.0,36.9652,5,"assignseriousness,wait,takeinchargeticket,resolveticket,closed"
Case 2865,assignseriousness,0 days 00:00:00,2010-02-19 10:03:38,0.0,33.005,-0.0,1,assignseriousness
Case 2865,takeinchargeticket,0 days 00:12:40,2010-02-19 10:16:18,0.0088,32.9962,32.9961,2,"assignseriousness,takeinchargeticket"
Case 2865,resolveticket,0 days 00:00:06,2010-02-19 10:16:24,0.0001,32.9961,32.9962,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2865,closed,32 days 23:54:20,2010-03-24 10:10:44,32.9961,-0.0,33.005,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2559,assignseriousness,0 days 00:00:11,2010-02-19 10:40:25,0.0001,47.9665,-0.0,1,assignseriousness
Case 2559,takeinchargeticket,4 days 02:52:51,2010-02-23 13:33:27,4.12,43.8465,43.8464,2,"assignseriousness,takeinchargeticket"
Case 2559,resolveticket,0 days 00:00:05,2010-02-23 13:33:32,0.0001,43.8464,43.8465,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2559,closed,43 days 20:18:52,2010-04-08 09:52:24,43.8464,-0.0,47.9665,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2383,assignseriousness,0 days 00:00:00,2010-02-19 10:58:32,0.0,35.928,-0.0,1,assignseriousness
Case 2383,takeinchargeticket,20 days 03:32:01,2010-03-11 14:30:33,20.1472,15.7808,15.0002,2,"assignseriousness,takeinchargeticket"
Case 2383,resolveticket,0 days 18:44:08,2010-03-12 09:14:41,0.7806,15.0002,15.7808,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2383,closed,15 days 00:00:18,2010-03-27 09:14:59,15.0002,-0.0,35.928,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3068,assignseriousness,0 days 00:00:00,2010-02-19 11:03:47,0.0,39.9648,0.0,1,assignseriousness
Case 3068,takeinchargeticket,3 days 02:50:24,2010-02-22 13:54:11,3.1183,36.8465,36.8464,2,"assignseriousness,takeinchargeticket"
Case 3068,resolveticket,0 days 00:00:06,2010-02-22 13:54:17,0.0001,36.8464,36.8465,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 3068,closed,36 days 20:18:49,2010-03-31 10:13:06,36.8464,0.0,39.9648,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1701,assignseriousness,13 days 22:55:31,2010-02-19 11:15:15,13.9552,18.0962,0.0,1,assignseriousness
Case 1701,takeinchargeticket,0 days 00:54:50,2010-03-05 11:05:36,0.0381,18.0581,17.8081,2,"assignseriousness,takeinchargeticket"
Case 1701,resolveticket,0 days 05:59:56,2010-03-05 17:05:32,0.25,17.8081,18.0581,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1701,closed,17 days 19:23:43,2010-03-23 12:29:15,17.8081,0.0,18.0962,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 4207,insertticket,0 days 00:00:00,2010-02-19 13:43:46,0.0,31.9894,0.0,1,insertticket
Case 4207,assignseriousness,13 days 22:45:26,2010-02-26 10:35:39,13.9482,18.0412,15.0002,2,"insertticket,assignseriousness"
Case 4207,takeinchargeticket,0 days 00:00:18,2010-03-05 12:29:30,0.0002,18.041,15.0003,3,"insertticket,assignseriousness,takeinchargeticket"
Case 4207,wait,0 days 00:59:14,2010-03-05 13:28:44,0.0411,17.9999,17.9999,4,"insertticket,assignseriousness,takeinchargeticket,wait"
Case 4207,takeinchargeticket,2 days 23:59:25,2010-03-08 13:28:09,2.9996,15.0003,18.041,5,"insertticket,assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 4207,resolveticket,0 days 00:00:07,2010-03-08 13:28:16,0.0001,15.0002,18.0412,6,"insertticket,assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 4207,closed,15 days 00:00:18,2010-03-23 13:28:34,15.0002,0.0,31.9894,7,"insertticket,assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 4392,assignseriousness,0 days 00:00:29,2010-02-19 16:10:34,0.0003,33.0064,-0.0,1,assignseriousness
Case 4392,takeinchargeticket,0 days 00:00:08,2010-02-19 16:11:11,0.0001,33.0063,30.3133,2,"assignseriousness,takeinchargeticket"
Case 4392,resolveticket,2 days 16:37:58,2010-02-22 08:49:09,2.693,30.3133,33.0063,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 4392,closed,30 days 07:31:09,2010-03-24 16:20:18,30.3133,-0.0,33.0064,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 707,assignseriousness,0 days 00:00:00,2010-02-22 14:02:29,0.0,31.0055,-0.0,1,assignseriousness
Case 707,takeinchargeticket,0 days 00:00:10,2010-02-22 14:02:39,0.0001,31.0054,15.9119,2,"assignseriousness,takeinchargeticket"
Case 707,resolveticket,15 days 02:14:40,2010-03-09 16:17:19,15.0935,15.9119,31.0054,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 707,closed,15 days 21:53:12,2010-03-25 14:10:31,15.9119,-0.0,31.0055,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1328,assignseriousness,0 days 00:00:00,2010-02-22 15:00:57,0.0,31.0067,0.0,1,assignseriousness
Case 1328,takeinchargeticket,0 days 00:00:19,2010-02-22 15:01:16,0.0002,31.0065,29.195,2,"assignseriousness,takeinchargeticket"
Case 1328,wait,1 days 00:51:07,2010-02-23 15:52:23,1.0355,29.971,29.2223,3,"assignseriousness,takeinchargeticket,wait"
Case 1328,takeinchargeticket,0 days 17:58:07,2010-02-24 09:50:30,0.7487,29.2223,29.971,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 1328,resolveticket,0 days 00:39:19,2010-02-24 10:29:49,0.0273,29.195,31.0065,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 1328,closed,29 days 04:40:50,2010-03-25 15:10:39,29.195,0.0,31.0067,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 3185,assignseriousness,0 days 00:00:00,2010-02-23 10:23:50,0.0,43.9628,-0.0,1,assignseriousness
Case 3185,takeinchargeticket,0 days 00:00:12,2010-02-23 10:24:02,0.0001,43.9627,43.7426,2,"assignseriousness,takeinchargeticket"
Case 3185,createswanomaly,0 days 05:16:52,2010-02-23 15:40:54,0.22,43.7427,43.7427,3,"assignseriousness,takeinchargeticket,createswanomaly"
Case 3185,resolveticket,0 days 00:00:06,2010-02-23 15:41:00,0.0001,43.7426,43.9627,4,"assignseriousness,takeinchargeticket,createswanomaly,resolveticket"
Case 3185,closed,43 days 17:49:20,2010-04-08 09:30:20,43.7426,-0.0,43.9628,5,"assignseriousness,takeinchargeticket,createswanomaly,resolveticket,closed"
Case 2502,assignseriousness,0 days 00:00:00,2010-02-23 10:41:22,0.0,36.9792,0.0,1,assignseriousness
Case 2502,takeinchargeticket,21 days 03:43:54,2010-03-16 14:25:16,21.1555,15.8237,14.9586,2,"assignseriousness,takeinchargeticket"
Case 2502,resolveticket,0 days 20:45:41,2010-03-17 11:10:57,0.8651,14.9586,15.8237,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2502,closed,14 days 23:00:22,2010-04-01 10:11:19,14.9586,0.0,36.9792,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1257,assignseriousness,0 days 00:00:00,2010-02-23 13:17:01,0.0,43.9618,-0.0,1,assignseriousness
Case 1257,takeinchargeticket,0 days 00:00:08,2010-02-23 13:17:09,0.0001,43.9617,43.9608,2,"assignseriousness,takeinchargeticket"
Case 1257,resolveticket,0 days 00:01:19,2010-02-23 13:18:28,0.0009,43.9608,43.9617,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1257,closed,43 days 23:03:29,2010-04-08 12:21:57,43.9608,-0.0,43.9618,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 2006,assignseriousness,0 days 00:00:00,2010-02-24 16:03:18,0.0,43.964,-0.0,1,assignseriousness
Case 2006,takeinchargeticket,0 days 00:00:28,2010-02-24 16:03:46,0.0003,43.9637,43.9636,2,"assignseriousness,takeinchargeticket"
Case 2006,resolveticket,0 days 00:00:05,2010-02-24 16:03:51,0.0001,43.9636,43.9637,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2006,closed,43 days 23:07:32,2010-04-09 15:11:23,43.9636,-0.0,43.964,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 1907,assignseriousness,0 days 00:00:00,2010-02-25 09:43:58,0.0,44.2908,-0.0,1,assignseriousness
Case 1907,takeinchargeticket,7 days 06:45:38,2010-03-04 16:29:36,7.2817,37.0091,14.9585,2,"assignseriousness,takeinchargeticket"
Case 1907,resolveticket,0 days 00:45:00,2010-03-04 17:14:36,0.0312,36.9779,17.1277,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 1907,takeinchargeticket,0 days 19:00:15,2010-03-05 12:14:51,0.7918,36.1861,36.186,4,"assignseriousness,takeinchargeticket,resolveticket,takeinchargeticket"
Case 1907,wait,0 days 00:00:08,2010-03-05 12:14:59,0.0001,36.186,36.1861,5,"assignseriousness,takeinchargeticket,resolveticket,takeinchargeticket,wait"
Case 1907,takeinchargeticket,19 days 01:24:01,2010-03-24 13:39:00,19.0583,17.1277,36.9779,6,"assignseriousness,takeinchargeticket,resolveticket,takeinchargeticket,wait,takeinchargeticket"
Case 1907,resolveticket,2 days 04:03:37,2010-03-26 17:42:37,2.1692,14.9585,37.0091,7,"assignseriousness,takeinchargeticket,resolveticket,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 1907,closed,14 days 23:00:18,2010-04-10 16:42:55,14.9585,-0.0,44.2908,8,"assignseriousness,takeinchargeticket,resolveticket,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 2369,assignseriousness,0 days 00:00:00,2010-02-25 15:07:33,0.0,47.9604,-0.0,1,assignseriousness
Case 2369,takeinchargeticket,1 days 00:18:04,2010-02-26 15:25:37,1.0125,46.9479,33.1807,2,"assignseriousness,takeinchargeticket"
Case 2369,resolveticket,13 days 18:24:48,2010-03-12 09:50:25,13.7672,33.1807,46.9479,3,"assignseriousness,takeinchargeticket,resolveticket"
Case 2369,closed,33 days 04:20:11,2010-04-14 14:10:36,33.1807,-0.0,47.9604,4,"assignseriousness,takeinchargeticket,resolveticket,closed"
Case 3482,assignseriousness,0 days 00:03:08,2010-02-26 10:16:38,0.0022,57.1438,-0.0,1,assignseriousness
Case 3482,takeinchargeticket,13 days 04:09:21,2010-03-11 14:29:07,13.1732,43.9706,15.0001,2,"assignseriousness,takeinchargeticket"
Case 3482,wait,0 days 00:00:04,2010-03-11 14:29:11,0.0,43.9706,15.0002,3,"assignseriousness,takeinchargeticket,wait"
Case 3482,takeinchargeticket,28 days 23:17:26,2010-04-09 13:46:37,28.9704,15.0002,43.9706,4,"assignseriousness,takeinchargeticket,wait,takeinchargeticket"
Case 3482,resolveticket,0 days 00:00:07,2010-04-09 13:46:44,0.0001,15.0001,43.9706,5,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket"
Case 3482,closed,15 days 00:00:12,2010-04-24 13:46:56,15.0001,-0.0,57.1438,6,"assignseriousness,takeinchargeticket,wait,takeinchargeticket,resolveticket,closed"
Case 2004,assignseriousness,0 days 00:00:00,2010-02-26 10:32:49,0.0,32.9635,0.0,1,assignseriousness
Case 2004,takeinchargeticket,13 days 06:34:43,2010-03-11 17:07:32,13.2741,19.6894,19.053,2,"assignseriousness,takeinchargeticket"
